latest_scores.algo_version,latest_scores.attention_score,latest_scores.attention_score_change_week,latest_scores.cluster_id,latest_scores.created_at,latest_scores.id,latest_scores.insider_score,latest_scores.insider_score_change_week,latest_scores.organisation_rank,latest_scores.personal_rank,latest_scores.rank,latest_scores.vote,clusters.created_at,clusters.description,clusters.id,clusters.name,clusters.updated_at,id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,Unnamed: 26
,,,,,,,,,,,,,,,,,372856888,2011-09-13T15:03:51.000Z,jaytuttle32,Remy,Just Watchin the Wheels go round and round,,,,,,,,https://pbs.twimg.com/profile_images/1145353277065707521/NhkLTaCx_normal.jpg,True,103,158,0,1296,,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,221.17374,156.82346,104.0,"Wed, 07 Dec 2022 00:00:00 GMT",39878551.0,0.50846887,0.11438042,,239.0,288.0,0.30999416,"Mon, 16 May 2022 13:11:08 GMT",,104.0,Twitch,"Mon, 16 May 2022 13:11:08 GMT",826288847562559488,2017-01-31T04:39:47.000Z,michaelreeves,Michael Reeves,chaotic braindead,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/8AsucyhbIl"", ""expanded_url"": ""https://www.youtube.com/michaelreeves"", ""display_url"": ""youtube.com/michaelreeves""}]",,,https://pbs.twimg.com/profile_images/1275396462076022786/ZsFFlLrH_normal.jpg,False,1601177,343,1123,948,https://t.co/8AsucyhbIl,True,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,475.89175,0.0,375.0,"Wed, 07 Dec 2022 00:00:00 GMT",40137958.0,0.22182645,0.0,,2.0,2.0,1.3080068,"Fri, 02 Dec 2022 15:37:10 GMT",,375.0,Biohacking,"Fri, 02 Dec 2022 15:37:10 GMT",11740902,2008-01-02T04:36:53.000Z,tferriss,Tim Ferriss,"Author of 5 #1 NYT/WSJ bestsellers, early-stage investor (https://t.co/cpVCd1qHwS), Tim Ferriss Show podcast (900M+ downloads), founder of https://t.co/9bQjti0XgE",,,,"[{""start"": 58, ""end"": 81, ""url"": ""https://t.co/cpVCd1qHwS"", ""expanded_url"": ""http://angel.co/tim"", ""display_url"": ""angel.co/tim""}, {""start"": 139, ""end"": 162, ""url"": ""https://t.co/9bQjti0XgE"", ""expanded_url"": ""http://saiseifoundation.org"", ""display_url"": ""saiseifoundation.org""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/NeNfrrObZc"", ""expanded_url"": ""http://tim.blog/explore"", ""display_url"": ""tim.blog/explore""}]",Global,1.5165455186709135e+18,https://pbs.twimg.com/profile_images/1590221913128837121/SfucaJh8_normal.jpg,False,1896414,2765,23608,37174,https://t.co/NeNfrrObZc,True,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,58.900158,2.9983444,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40092558.0,0.52312714,-0.08384329,,1628.0,1710.0,0.0017642786,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",16562730,2008-10-02T17:35:29.000Z,schrockn,Nick Schrock,Founder of Elementl. Working on Dagster. GraphQL co-creator.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/3DUDaVBrMc"", ""expanded_url"": ""http://elementl.com"", ""display_url"": ""elementl.com""}]",,,https://pbs.twimg.com/profile_images/1452768656711032833/Vq8wBRJc_normal.jpg,False,12549,1887,289,4015,https://t.co/3DUDaVBrMc,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,115.12563,32.62439,2300535664.0,"Wed, 07 Dec 2022 00:00:00 GMT",41474576.0,0.786941,0.017763555,,716.0,784.0,0.0,"Tue, 01 Dec 2020 11:19:54 GMT",,2300535664.0,Javascript,"Tue, 01 Dec 2020 11:19:54 GMT",16562730,2008-10-02T17:35:29.000Z,schrockn,Nick Schrock,Founder of Elementl. Working on Dagster. GraphQL co-creator.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/3DUDaVBrMc"", ""expanded_url"": ""http://elementl.com"", ""display_url"": ""elementl.com""}]",,,https://pbs.twimg.com/profile_images/1452768656711032833/Vq8wBRJc_normal.jpg,False,12549,1887,289,4015,https://t.co/3DUDaVBrMc,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,633.519,-136.97577,115.0,"Wed, 07 Dec 2022 00:00:00 GMT",39675968.0,0.7030283,0.002173245,,7.0,8.0,4.0503683,"Tue, 24 May 2022 10:45:58 GMT",,115.0,Stripe,"Tue, 24 May 2022 10:45:58 GMT",20844341,2009-02-14T12:26:59.000Z,patio11,Patrick McKenzie,"I work for the Internet, at @stripe, mostly on accelerating startups. These are my personal opinions unless otherwise noted.",,,"[{""start"": 28, ""end"": 35, ""username"": ""stripe""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/v9HA01y8YC"", ""expanded_url"": ""https://www.kalzumeus.com"", ""display_url"": ""kalzumeus.com""}]",東京都 Tokyo,1.600909379863163e+18,https://pbs.twimg.com/profile_images/1346314816827232256/zCQCJW6N_normal.jpg,False,143071,777,3064,51777,https://t.co/v9HA01y8YC,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,233.4303,49.880096,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40091047.0,0.54970646,-0.07586151,,192.0,199.0,0.5307163,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",20844341,2009-02-14T12:26:59.000Z,patio11,Patrick McKenzie,"I work for the Internet, at @stripe, mostly on accelerating startups. These are my personal opinions unless otherwise noted.",,,"[{""start"": 28, ""end"": 35, ""username"": ""stripe""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/v9HA01y8YC"", ""expanded_url"": ""https://www.kalzumeus.com"", ""display_url"": ""kalzumeus.com""}]",東京都 Tokyo,1.600909379863163e+18,https://pbs.twimg.com/profile_images/1346314816827232256/zCQCJW6N_normal.jpg,False,143071,777,3064,51777,https://t.co/v9HA01y8YC,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,490.40784,0.0,238.0,"Wed, 07 Dec 2022 00:00:00 GMT",41337437.0,0.6294441,0.0,,31.0,32.0,4.5581822,"Thu, 28 Jul 2022 14:25:40 GMT",,238.0,Indie Hackers,"Thu, 28 Jul 2022 14:25:40 GMT",20844341,2009-02-14T12:26:59.000Z,patio11,Patrick McKenzie,"I work for the Internet, at @stripe, mostly on accelerating startups. These are my personal opinions unless otherwise noted.",,,"[{""start"": 28, ""end"": 35, ""username"": ""stripe""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/v9HA01y8YC"", ""expanded_url"": ""https://www.kalzumeus.com"", ""display_url"": ""kalzumeus.com""}]",東京都 Tokyo,1.600909379863163e+18,https://pbs.twimg.com/profile_images/1346314816827232256/zCQCJW6N_normal.jpg,False,143071,777,3064,51777,https://t.co/v9HA01y8YC,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,242.62636,0.0,321.0,"Wed, 07 Dec 2022 00:00:00 GMT",40648153.0,0.57202935,0.0,,135.0,143.0,0.6637934,"Thu, 28 Jul 2022 14:25:43 GMT",,321.0,Product Management,"Thu, 28 Jul 2022 14:25:43 GMT",20844341,2009-02-14T12:26:59.000Z,patio11,Patrick McKenzie,"I work for the Internet, at @stripe, mostly on accelerating startups. These are my personal opinions unless otherwise noted.",,,"[{""start"": 28, ""end"": 35, ""username"": ""stripe""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/v9HA01y8YC"", ""expanded_url"": ""https://www.kalzumeus.com"", ""display_url"": ""kalzumeus.com""}]",東京都 Tokyo,1.600909379863163e+18,https://pbs.twimg.com/profile_images/1346314816827232256/zCQCJW6N_normal.jpg,False,143071,777,3064,51777,https://t.co/v9HA01y8YC,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,465.9288,105.16455,7799179296.0,"Wed, 07 Dec 2022 00:00:00 GMT",40978040.0,0.5891402,-0.0047471523,,37.0,39.0,0.0,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179296.0,YC,"Fri, 27 Aug 2021 15:14:17 GMT",20844341,2009-02-14T12:26:59.000Z,patio11,Patrick McKenzie,"I work for the Internet, at @stripe, mostly on accelerating startups. These are my personal opinions unless otherwise noted.",,,"[{""start"": 28, ""end"": 35, ""username"": ""stripe""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/v9HA01y8YC"", ""expanded_url"": ""https://www.kalzumeus.com"", ""display_url"": ""kalzumeus.com""}]",東京都 Tokyo,1.600909379863163e+18,https://pbs.twimg.com/profile_images/1346314816827232256/zCQCJW6N_normal.jpg,False,143071,777,3064,51777,https://t.co/v9HA01y8YC,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,257.28787,0.0,243.0,"Wed, 07 Dec 2022 00:00:00 GMT",41248589.0,0.78486603,0.0,,161.0,177.0,1.6936234,"Thu, 28 Jul 2022 14:25:40 GMT",,243.0,Machine Learning,"Thu, 28 Jul 2022 14:25:40 GMT",3363584909,2015-07-07T03:59:49.000Z,yudapearl,Judea Pearl,"Student of causal inference, human reasoning, and history of ideas, all viewed through the sharp lens of artificial intelligence.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/tvD1k0JUOg"", ""expanded_url"": ""http://bayes.cs.ucla.edu/WHY/"", ""display_url"": ""bayes.cs.ucla.edu/WHY/""}]",,1.012187366587392e+18,https://pbs.twimg.com/profile_images/1012181647993606144/TeYvs7NH_normal.jpg,False,64429,103,843,14491,https://t.co/tvD1k0JUOg,True,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,154.77824,0.0,7799179300.0,"Wed, 07 Dec 2022 00:00:00 GMT",40657549.0,0.65756917,0.0,,204.0,225.0,0.0,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179300.0,Data Science,"Fri, 27 Aug 2021 15:14:17 GMT",3363584909,2015-07-07T03:59:49.000Z,yudapearl,Judea Pearl,"Student of causal inference, human reasoning, and history of ideas, all viewed through the sharp lens of artificial intelligence.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/tvD1k0JUOg"", ""expanded_url"": ""http://bayes.cs.ucla.edu/WHY/"", ""display_url"": ""bayes.cs.ucla.edu/WHY/""}]",,1.012187366587392e+18,https://pbs.twimg.com/profile_images/1012181647993606144/TeYvs7NH_normal.jpg,False,64429,103,843,14491,https://t.co/tvD1k0JUOg,True,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,233.92928,-32.54677,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40091046.0,0.5636858,-0.085136354,,191.0,198.0,7.1357803,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",221838349,2010-12-01T19:13:23.000Z,Austen,Austen Allred,Co-founder & CEO @bloomtech. Will tweet as I wish and suffer the consequences.,,,"[{""start"": 17, ""end"": 27, ""username"": ""bloomtech""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Ycx3VnhCKl"", ""expanded_url"": ""http://bloomtech.com"", ""display_url"": ""bloomtech.com""}]",Metaverse,,https://pbs.twimg.com/profile_images/1599758815628390400/EuaOMl3T_normal.jpg,False,242500,720,3627,31809,https://t.co/Ycx3VnhCKl,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,260.4939,0.0,238.0,"Wed, 07 Dec 2022 00:00:00 GMT",41337551.0,0.540298,0.0,,142.0,146.0,1.4678285,"Thu, 28 Jul 2022 14:25:40 GMT",,238.0,Indie Hackers,"Thu, 28 Jul 2022 14:25:40 GMT",221838349,2010-12-01T19:13:23.000Z,Austen,Austen Allred,Co-founder & CEO @bloomtech. Will tweet as I wish and suffer the consequences.,,,"[{""start"": 17, ""end"": 27, ""username"": ""bloomtech""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Ycx3VnhCKl"", ""expanded_url"": ""http://bloomtech.com"", ""display_url"": ""bloomtech.com""}]",Metaverse,,https://pbs.twimg.com/profile_images/1599758815628390400/EuaOMl3T_normal.jpg,False,242500,720,3627,31809,https://t.co/Ycx3VnhCKl,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,841.3406,-23.032837,282.0,"Wed, 07 Dec 2022 00:00:00 GMT",41458622.0,0.81397164,-0.006289959,,1.0,1.0,4.239489,"Thu, 28 Jul 2022 14:25:41 GMT",,282.0,@lambdaschool & @bloomtech,"Thu, 28 Jul 2022 14:25:41 GMT",221838349,2010-12-01T19:13:23.000Z,Austen,Austen Allred,Co-founder & CEO @bloomtech. Will tweet as I wish and suffer the consequences.,,,"[{""start"": 17, ""end"": 27, ""username"": ""bloomtech""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Ycx3VnhCKl"", ""expanded_url"": ""http://bloomtech.com"", ""display_url"": ""bloomtech.com""}]",Metaverse,,https://pbs.twimg.com/profile_images/1599758815628390400/EuaOMl3T_normal.jpg,False,242500,720,3627,31809,https://t.co/Ycx3VnhCKl,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,240.91116,0.0,321.0,"Wed, 07 Dec 2022 00:00:00 GMT",40648156.0,0.52505875,0.0,,138.0,146.0,0.44994175,"Thu, 28 Jul 2022 14:25:43 GMT",,321.0,Product Management,"Thu, 28 Jul 2022 14:25:43 GMT",221838349,2010-12-01T19:13:23.000Z,Austen,Austen Allred,Co-founder & CEO @bloomtech. Will tweet as I wish and suffer the consequences.,,,"[{""start"": 17, ""end"": 27, ""username"": ""bloomtech""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Ycx3VnhCKl"", ""expanded_url"": ""http://bloomtech.com"", ""display_url"": ""bloomtech.com""}]",Metaverse,,https://pbs.twimg.com/profile_images/1599758815628390400/EuaOMl3T_normal.jpg,False,242500,720,3627,31809,https://t.co/Ycx3VnhCKl,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,456.64838,7.9344177,7799179296.0,"Wed, 07 Dec 2022 00:00:00 GMT",40978044.0,0.5645644,-0.027208865,,41.0,43.0,0.06766598,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179296.0,YC,"Fri, 27 Aug 2021 15:14:17 GMT",221838349,2010-12-01T19:13:23.000Z,Austen,Austen Allred,Co-founder & CEO @bloomtech. Will tweet as I wish and suffer the consequences.,,,"[{""start"": 17, ""end"": 27, ""username"": ""bloomtech""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/Ycx3VnhCKl"", ""expanded_url"": ""http://bloomtech.com"", ""display_url"": ""bloomtech.com""}]",Metaverse,,https://pbs.twimg.com/profile_images/1599758815628390400/EuaOMl3T_normal.jpg,False,242500,720,3627,31809,https://t.co/Ycx3VnhCKl,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,54.793854,0.0,161.0,"Wed, 07 Dec 2022 00:00:00 GMT",40261504.0,0.6917319,0.0,,1336.0,1605.0,0.0,"Tue, 31 May 2022 12:17:14 GMT",,161.0,Neuroscience,"Tue, 31 May 2022 12:17:14 GMT",1467127267,2013-05-29T12:07:46.000Z,drmichaellevin,Michael Levin,"Scientist at Tufts University; my lab studies anatomical and behavioral decision-making at multiple scales of biological, artificial, and hybrid systems.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/6I1zFhOliA"", ""expanded_url"": ""http://www.drmichaellevin.org"", ""display_url"": ""drmichaellevin.org""}]",,,https://pbs.twimg.com/profile_images/3727122709/dad151a96c197bb70f5ae7e4c42f6bd9_normal.jpeg,False,21772,1326,301,5497,https://t.co/6I1zFhOliA,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
